EXPID,X,Y,rot_rate_model,rot_rate_measured,C
208394,-20.901757,41.92149,0.468,-0.1513459045620239,0.619345904562024
208395,-21.840997,42.62759,0.469,-0.1275743967381735,0.5965743967381735
208396,-17.546204,57.72282,0.645,0.1269563035277635,0.5180436964722366
208397,-19.547683,52.5196,0.57,-0.17585432122318478,0.7458543212231847
208398,-13.910128,44.15707,0.506,0.09168201496437133,0.41431798503562867
208400,-7.832386,44.14818,0.514,-0.14807753915797353,0.6620775391579735
208544,-3.313442,-14.08105,0.487,0.3485700394739896,0.13842996052601036
208545,-3.52584,17.58134,0.44,0.1903736501273752,0.2496263498726248
208546,6.926458,8.93652,0.431,0.05654425471069771,0.37445574528930226
208547,6.917542,9.09357,0.431,-0.055300135700501116,0.4863001357005011
208548,9.48634,14.44267,0.42,-0.023169890778471595,0.4431698907784716
208549,10.414609,13.6535,0.418,-0.006438818402844342,0.4244388184028443
208550,12.062102,15.09075,0.412,-0.055850299031375394,0.46785029903137537
208551,13.120112,14.44659,0.409,0.03462728541871115,0.37437271458128885
208552,12.777529,19.56762,0.408,0.031557547929232745,0.3764424520707672
208553,13.670465,18.13833,0.406,-0.003490810799052377,0.4094908107990524
208554,14.674623,18.72241,0.402,0.0014819375823363974,0.40051806241766363
208555,15.323574,23.18022,0.4,-0.0625433117097629,0.4625433117097629
208556,15.561644,18.38532,0.399,0.06395617239885823,0.3350438276011418
208558,17.648433,21.37182,0.39,-0.04072747130246328,0.4307274713024633
208559,16.381563,20.34267,0.395,-0.04569839073791191,0.44069839073791195
208560,22.851375,24.76827,0.366,-0.03095492541404615,0.39695492541404614
208561,20.079462,-14.56027,0.383,-0.00034566726614967144,0.38334566726614966
208562,22.781048,-17.83318,0.361,-0.015931482201860102,0.37693148220186007
208563,-37.257013,42.51981,0.368,-0.19849975575985926,0.5664997557598592
208564,-37.872665,40.10339,0.35,-0.19300838948213458,0.5430083894821346
208565,-36.318926,30.67873,0.339,-0.07350639211454676,0.41250639211454676
208566,-35.329451,30.00669,0.345,-0.1388759271781758,0.48387592717817574
208567,-31.929108,16.4872,0.389,-0.01802864703177992,0.40702864703177993
208569,-29.257257,13.42774,0.411,-0.06000109385223519,0.47100109385223515
208571,-26.277361,12.76875,0.423,-0.07772660199054515,0.5007266019905452
208573,-25.486428,14.84128,0.418,-0.05449534949330417,0.47249534949330413
208576,-7.79859,21.86108,0.44,-0.018572557629714895,0.4585725576297149
208577,-8.47714,21.24097,0.44,-0.21101178107343352,0.6510117810734335
208578,-20.74536,44.15688,0.485,-0.3425540246634854,0.8275540246634854
208579,-16.872952,34.46726,0.446,0.04066865702357015,0.40533134297642986
208580,-6.276145,30.79669,0.451,0.33143894375710464,0.11956105624289537
208679,-4.14939,18.13244,0.44,-0.05090398926997659,0.4909039892699766
208680,-6.076379,23.1173,0.441,-0.021833057759731357,0.4628330577597314
208681,-5.503336,16.77919,0.442,-0.016287013229542874,0.4582870132295429
208682,5.424284,12.42932,0.431,0.06352885777662733,0.3674711422233727
208684,3.167927,12.73841,0.435,-0.047648586038368836,0.48264858603836885
208685,10.612419,18.44443,0.415,0.10049797460097448,0.3145020253990255
208687,11.526671,18.96151,0.412,0.002562530256546667,0.4094374697434533
208688,12.482031,22.25311,0.41,-0.03604854901650034,0.4460485490165003
208689,14.620749,21.82399,0.402,-0.02243367706753242,0.42443367706753243
208691,12.746879,18.38541,0.409,-0.1845442073871381,0.5935442073871381
208692,12.859053,15.66183,0.409,-0.04635351161298374,0.4553535116129837
208693,19.636823,24.54034,0.382,0.05810067138565344,0.32389932861434656
208694,15.768827,-16.42986,0.401,-0.26894309275109335,0.6699430927510934
208696,-37.275829,46.28961,0.393,-0.0628737526547388,0.45587375265473884
208698,-39.908831,66.18281,0.648,0.19211076903593646,0.45588923096406353
208699,-35.62957,44.6524,0.396,-0.012425862828625404,0.4084258628286254
208700,-36.118623,37.71109,0.354,-0.09210841231014606,0.44610841231014603
208701,-35.478554,32.82322,0.347,-0.1249318521297601,0.4719318521297601
208702,-31.722854,11.52207,0.41,0.08741690895695581,0.32258309104304417
208704,-26.244492,16.36156,0.411,-0.16262754359792495,0.5736275435979249
208706,-30.072701,11.6372,0.415,-0.08912506410968318,0.5041250641096832
208708,-22.108258,12.03781,0.435,0.0038550078535059835,0.431144992146494
208709,-5.226779,22.47419,0.44,-0.048710563438001044,0.48871056343800107
208710,-8.353215,24.48754,0.441,-0.08337480068624482,0.5243748006862449
208711,-19.662992,11.98492,0.44,-0.005887105151345553,0.44588710515134555
208713,-8.670764,33.58324,0.458,-0.28301288831634447,0.7410128883163445
208814,-4.505951,20.7489,0.44,-0.014743124190212304,0.4547431241902123
208818,10.699152,16.95615,0.415,0.06965539231473024,0.34534460768526976
208819,10.402033,16.98516,0.416,-0.022172875168281227,0.4381728751682812
208820,10.011427,21.05994,0.417,0.025533462909184422,0.3914665370908156
208832,-14.082109,18.72442,0.436,-0.03823442927503879,0.4742344292750388
208941,9.35034,19.30563,0.419,-0.057124876368576806,0.4761248763685768
209108,3.255703,-8.40259,0.459,0.12020476223965758,0.3387952377603424
209110,4.821193,-10.55251,0.454,-0.00941478125877565,0.46341478125877567
209309,13.773186,24.35547,0.406,-0.0038285978911999476,0.40982859789119996
209566,-27.835089,17.35868,0.403,-0.03895573487379503,0.441955734873795
209572,-17.274664,9.06434,0.451,-0.062038952270575244,0.5130389522705753
209972,12.603321,13.19433,0.411,0.030260206508478892,0.3807397934915211
209985,-19.69041,14.63943,0.433,-0.03363732638735663,0.4666373263873566
210129,-20.405197,-5.50021,0.507,-0.0804252233950181,0.5874252233950181
210290,-36.341956,48.34709,0.419,-0.21838156844170917,0.6373815684417091
210292,-38.890477,40.76149,0.344,-0.19221561224945177,0.5362156122494517
210307,-10.442408,19.00855,0.439,-0.1127459360244542,0.5517459360244542
210312,-18.626248,27.1649,0.425,-0.11559228207866946,0.5405922820786695
210313,-9.462991,11.94718,0.448,0.045728947931411155,0.4022710520685889
211316,37.816888,11.88643,0.29,-0.10403963077380352,0.3940396307738035
211317,41.134729,15.99593,0.26,-0.020356583401254427,0.2803565834012544
211318,44.719307,22.02594,0.219,-0.0037686943817018554,0.22276869438170185
211320,-74.316246,61.29509,-0.028,0.4473259284834561,-0.4753259284834561
211321,-75.706677,41.85268,-0.191,0.09007392138525565,-0.28107392138525567
211323,-75.755399,58.08322,-0.104,0.2811720731669612,-0.38517207316696117
211324,-5.445622,-12.82548,0.494,-0.02816555996569616,0.5221655599656961
211325,-1.532597,-9.88115,0.477,-0.05231725512182189,0.5293172551218219
211326,3.410349,-6.60792,0.457,0.011583353183395657,0.44541664681660437
211327,5.729881,-6.54795,0.449,-0.018342441339315858,0.46734244133931585
211328,13.895571,-12.80993,0.415,0.035154711161090764,0.3798452888389092
211329,19.272106,-15.67581,0.385,-0.08155206939705464,0.4665520693970546
211332,-34.095999,35.35674,0.362,-0.06061437633996365,0.4226143763399636
211333,-29.749682,49.90668,0.487,-0.12253247558020265,0.6095324755802026
211334,-40.00583,53.68394,0.441,-0.2736868603286913,0.7146868603286913
211336,-32.071599,19.36282,0.379,0.060439509906915274,0.31856049009308474
211338,-34.241445,19.1916,0.368,-0.09248132583322906,0.46048132583322904
211339,-25.632473,22.57784,0.401,0.027410533934573607,0.3735894660654264
211342,-7.982644,16.98021,0.442,0.03113747299787951,0.4108625270021205
211343,-11.633088,23.62937,0.437,-0.04468984100468514,0.48168984100468515
211344,-7.70968,26.87595,0.443,-0.07929936482172201,0.522299364821722
211345,-19.654815,13.71229,0.435,-0.059897066438559694,0.4948970664385597
211347,-15.36078,11.94702,0.445,-0.09815241108883598,0.5431524110888359
211348,-16.373423,12.99526,0.442,-0.07208249446583176,0.5140824944658318
211350,-12.640663,9.18149,0.454,-0.11763390089056619,0.5716339008905662
211846,22.034061,-8.68983,0.382,-0.015190416569276277,0.3971904165692763
215787,12.48528,-13.28103,0.421,0.09345406546218298,0.327545934537817
215788,11.283456,-10.26262,0.428,-0.10329470388250288,0.5312947038825029
215790,9.617238,-10.43057,0.435,0.07266488899378491,0.36233511100621507
215791,9.242045,-12.65161,0.436,-0.03847029224274329,0.4744702922427433
215794,18.750604,-7.12081,0.398,-0.1707287791778337,0.5687287791778337
215795,20.886,-10.31132,0.386,-0.015584590114043046,0.40158459011404307
215796,19.639753,-8.09125,0.393,-0.07776655865450403,0.47076655865450406
215797,25.571998,-10.80605,0.363,-0.09825594263744473,0.46125594263744474
215798,24.936905,-13.68339,0.361,-0.22534953135215852,0.5863495313521585
215799,24.896561,-14.40061,0.359,-0.09303184870657659,0.4520318487065766
215800,34.964746,-9.49788,0.317,0.001985890194743132,0.31501410980525685
215802,44.643406,18.33501,0.228,0.155795634356053,0.072204365643947
215803,50.50725,13.23255,0.197,0.17262901130141808,0.024370988698581925
215805,28.21741,-3.81754,0.355,-0.24426388390498266,0.5992638839049826
215807,38.674293,-1.63726,0.301,0.005145679914359618,0.2958543200856404
215809,-6.445889,76.07407,1.018,-0.24747877223001621,1.2654787722300163
215816,-39.518713,12.80663,0.369,-0.0010918721672743218,0.3700918721672743
215817,-35.769037,17.22705,0.367,-0.0899588337437984,0.4569588337437984
215818,-30.094542,9.69071,0.424,0.045290386103845094,0.3787096138961549
215819,-26.4982,21.7856,0.399,-0.09947635829195181,0.4984763582919518
215820,-23.066231,25.84752,0.41,-0.03454205392181204,0.444542053921812
215821,-20.432164,19.3794,0.422,-0.06398980293867078,0.4859898029386708
215822,-16.923721,28.63619,0.431,0.02749394248353286,0.4035060575164671
215823,-13.212438,31.97487,0.447,0.12452187913622809,0.3224781208637719
215824,-11.501239,22.1141,0.437,0.08523060658876692,0.3517693934112331
215825,-10.390578,17.48527,0.44,0.026792856270284195,0.4132071437297158
215826,-9.366475,20.18778,0.439,-0.0802743961316665,0.5192743961316665
215827,-11.080498,16.70411,0.441,-0.007090242448445828,0.4480902424484458
215931,4.677873,-8.38062,0.454,-0.035302006429921415,0.48930200642992144
216278,-6.277966,-8.38061,0.489,0.08194849910511393,0.40705150089488606
216279,4.045124,-10.86862,0.457,0.3108094463821469,0.1461905536178531
216280,5.387783,-11.06575,0.452,0.03510165811924974,0.41689834188075026
216283,-71.676108,64.91561,0.091,0.15953384283562086,-0.06853384283562086
216290,-41.850533,68.2353,0.671,-0.30619120409294587,0.9771912040929459
216292,-50.924797,67.56311,0.537,-0.04051814688947792,0.577518146889478
216294,-32.203311,71.26105,0.834,-0.04953266239676819,0.8835326623967682
216299,-18.339417,61.98692,0.712,-0.19884100596693124,0.9108410059669312
216301,-9.921634,72.77465,0.943,0.2105836216288698,0.7324163783711302
216303,-28.602371,66.1847,0.744,-0.2577300313020855,1.0017300313020856
216307,-8.681154,76.67731,1.04,-0.1978677613043958,1.2378677613043958
216308,-12.67254,67.03953,0.817,-0.2547182731451448,1.0717182731451447
216309,-5.131108,70.27377,0.878,0.10100166928143205,0.7769983307185679
216310,-27.833764,75.23979,0.967,-0.6828799317687553,1.6498799317687554
216311,-11.015287,64.28272,0.764,0.18722582598797974,0.5767741740120202
216312,-27.315057,70.64615,0.851,-0.3187730790037658,1.1697730790037657
216313,-23.566927,77.5941,1.054,-0.35881379417268094,1.412813794172681
216314,-18.809723,73.58868,0.958,-0.10729137855243076,1.0652913785524307
216561,5.78249,29.16142,0.436,0.07364979815733178,0.3623502018426682
216567,14.873419,19.76461,0.401,-0.20388982085819352,0.6048898208581935
216568,16.303321,15.94278,0.397,-0.04696685034151591,0.44396685034151595
216569,14.523253,22.05604,0.403,0.007322417954884037,0.395677582045116
216570,15.084927,23.0032,0.401,0.006293336967631136,0.3947066630323689
216571,18.580751,27.05286,0.389,0.051664797715496986,0.33733520228450303
216572,27.162802,28.81584,0.343,-0.06650944898682429,0.4095094489868243
216573,-40.795562,64.92034,0.612,-0.25622187300074867,0.8682218730007487
216574,22.511167,-10.94574,0.377,-0.08121043162944061,0.45821043162944064
216577,41.212292,21.55819,0.248,0.009166132042008243,0.23883386795799175
216578,49.06396,15.77352,0.2,0.14255300775206287,0.057446992247937145
216579,-27.312278,55.59697,0.571,-0.14410236668336035,0.7151023666833602
216580,-27.66547,53.01942,0.535,-0.2079668379726098,0.7429668379726099
216581,-26.017742,56.18119,0.587,-0.22297349205060793,0.8099734920506079
216582,-21.973527,64.33743,0.742,0.09174949924258399,0.650250500757416
216583,-22.31878,61.59567,0.69,-0.1448128644264767,0.8348128644264766
216584,-17.233157,53.43984,0.589,0.1691442815439986,0.41985571845600134
216585,-15.614043,57.3968,0.646,-0.01666169535696003,0.6626616953569601
216586,-16.451988,58.38704,0.658,-0.11090458651339874,0.7689045865133988
216587,-15.489832,61.60089,0.712,0.003860446404487867,0.7081395535955121
216588,-2.086167,70.35581,0.87,0.26724124935633714,0.6027587506436629
216590,-13.482535,62.08305,0.724,-0.21613065631854975,0.9401306563185498
216591,-16.411931,62.04298,0.718,-0.23460626094955797,0.9526062609495579
216592,11.991154,58.4491,0.601,0.24924920899504888,0.3517507910049511
216970,3.41433,-8.31957,0.458,0.10733684932627334,0.35066315067372666
216971,6.837469,-15.24772,0.445,-0.22174986198180327,0.6667498619818033
216972,7.7197,-12.01721,0.443,-0.11204196706177007,0.5550419670617701
216973,11.909845,-11.76735,0.425,-0.00034059931886015125,0.42534059931886015
216974,14.012284,-15.68835,0.411,-0.13858355276929124,0.5495835527692912
216975,15.242596,-16.2867,0.404,-0.03289590884836603,0.43689590884836604
216976,14.91596,-14.90296,0.408,-0.10840222620777823,0.5164022262077782
217015,-12.545525,51.57756,0.577,-0.07749730713528857,0.6544973071352885
217626,26.370198,11.05016,0.356,0.006266931860291875,0.3497330681397081
217771,36.623238,-14.09793,0.299,-0.48843842683840993,0.7874384268384099
217778,-31.534486,13.5726,0.402,-0.11661196716674402,0.5186119671667441
217780,-27.555147,20.12226,0.397,-0.12081863521053895,0.517818635210539
217992,-9.157403,15.23587,0.443,-0.018544059071771663,0.46154405907177165
218097,10.7661,11.97316,0.418,-0.019784414375909984,0.43778441437591
218102,16.010975,15.70674,0.398,-0.13156715075783182,0.5295671507578319
218127,-16.789233,15.68378,0.436,-0.10075626038654013,0.5367562603865401
218132,-12.841662,11.8411,0.448,-0.017391004947933175,0.4653910049479332
218466,9.221354,-13.66599,0.435,0.07533008585616398,0.35966991414383603
218468,17.433462,29.7784,0.397,0.22166767415543873,0.1753323258445613
218469,15.860525,29.2163,0.403,-0.04702392197669074,0.4500239219766908
218471,16.781911,29.28029,0.399,-0.13745726572720082,0.5364572657272009
218472,16.790001,30.31249,0.401,-0.16625777057916272,0.5672577705791627
218473,30.407216,25.45698,0.322,-0.09109066483122404,0.41309066483122403
218475,26.167602,26.34939,0.348,-0.12740686316153527,0.47540686316153524
218476,-38.1345,46.64062,0.388,-0.13563279955974758,0.5236327995597476
218477,-36.096409,47.854,0.417,-0.15221746034233347,0.5692174603423334
218479,-37.48562,49.48324,0.42,-0.12356502486615488,0.5435650248661549
218480,-37.207453,44.19221,0.379,-0.10667697108616325,0.48567697108616326
218482,-34.781225,39.00842,0.37,-0.027840988108359277,0.3978409881083593
218483,-33.387779,35.70487,0.368,-0.06676698945034931,0.4347669894503493
218913,11.453106,13.6535,0.415,-0.08183220109098267,0.49683220109098264
218914,15.051207,17.5732,0.401,-0.0610827397222849,0.4620827397222849
218915,10.434025,16.65309,0.416,-0.08787356689622074,0.5038735668962208
218917,16.674613,16.17082,0.395,-0.028553637363182418,0.4235536373631824
218919,18.723975,16.50681,0.387,-0.054601184912941546,0.44160118491294154
218921,15.672982,-12.57896,0.407,-0.11606062701965077,0.5230606270196507
218922,15.980852,-12.64902,0.406,-0.09366961716382659,0.49966961716382663
218924,-35.460049,42.1109,0.38,-0.17302619539234892,0.553026195392349
218925,-37.821074,40.67353,0.353,-0.17891650410013862,0.5319165041001386
218926,-37.038849,38.42117,0.349,-0.15765918186215144,0.5066591818621514
218927,-32.969118,28.15548,0.361,-0.04220959593772868,0.40320959593772865
218929,-34.049148,35.70474,0.364,-0.3004965788717627,0.6644965788717627
218930,-29.535164,21.22534,0.387,-0.015277756110124887,0.4022777561101249
218931,-29.695453,16.68241,0.398,-0.10685064379077187,0.5048506437907719
218933,-18.903609,14.35546,0.435,-0.03727251939747837,0.4722725193974784
218936,-9.745497,19.05456,0.44,0.0250006334721048,0.4149993665278952
218937,-21.98567,14.13828,0.429,-0.09600533363617063,0.5250053336361706
218938,-21.208308,15.89266,0.427,-0.0962995846818459,0.5232995846818459
218940,-15.989436,-8.31094,0.512,-0.0039944523723876735,0.5159944523723877
218942,-12.730827,-7.80255,0.503,0.00676176957194277,0.49623823042805726
218944,-12.328201,10.88289,0.45,0.0036957253251362525,0.4463042746748638
218945,-9.352785,10.53989,0.451,-0.032218745913852084,0.4832187459138521
218946,-9.612442,10.10178,0.452,-0.041129709318307055,0.4931297093183071
218947,-7.254645,12.41532,0.447,-0.036426900484849235,0.48342690048484926
218948,-7.244453,7.3652,0.456,0.07564745572797817,0.38035254427202186
218951,-7.983335,16.72415,0.442,-0.254067437604353,0.696067437604353
219049,11.811083,20.23479,0.412,0.04920186771280164,0.3627981322871983
219050,10.943015,16.94815,0.415,0.021601866424652515,0.3933981335753475
219051,15.137733,17.14506,0.401,0.013452182654798221,0.38754781734520183
219052,15.827579,20.4557,0.398,-0.0458699989206808,0.4438699989206808
219053,15.98038,20.28967,0.397,0.014045051897834454,0.38295494810216557
219054,12.819976,17.45319,0.409,-0.06129609665052291,0.47029609665052285
219056,9.526053,-15.65906,0.432,-0.17815254136805725,0.6101525413680573
